ZT,TimeDay,Wake,PS,SWS,Artifact,Genotype,Transmitter,Day
2, 8:00:00-8:30:00 ,1.3,1.5,27.0,0.2,WT,1067035,1
2, 8:30:00-9:00:00 ,18.0,0.3,11.5,0.2,WT,1067035,1
3, 9:00:00-9:30:00 ,7.8,0.0,22.0,0.2,WT,1067035,1
3, 9:30:00-10:00:00 ,1.8,1.3,26.8,0.0,WT,1067035,1
4, 10:00:00-10:30:00 ,10.8,0.3,18.5,0.3,WT,1067035,1
4, 10:30:00-11:00:00 ,0.0,3.2,26.8,0.0,WT,1067035,1
5, 11:00:00-11:30:00 ,0.3,2.8,26.8,0.0,WT,1067035,1
5, 11:30:00-12:00:00 ,17.8,2.5,9.5,0.2,WT,1067035,1
6, 12:00:00-12:30:00 ,0.2,2.5,27.3,0.0,WT,1067035,1
6, 12:30:00-13:00:00 ,8.3,0.0,21.5,0.2,WT,1067035,1
7, 13:00:00-13:30:00 ,1.3,0.7,28.0,0.0,WT,1067035,1
7, 13:30:00-14:00:00 ,14.8,2.7,12.3,0.2,WT,1067035,1
8, 14:00:00-14:30:00 ,16.7,3.2,10.0,0.2,WT,1067035,1
8, 14:30:00-15:00:00 ,0.3,0.0,29.7,0.0,WT,1067035,1
9, 15:00:00-15:30:00 ,0.8,2.2,27.0,0.0,WT,1067035,1
9, 15:30:00-16:00:00 ,7.5,3.2,19.3,0.0,WT,1067035,1
10, 16:00:00-16:30:00 ,12.0,0.0,18.0,0.0,WT,1067035,1
10, 16:30:00-17:00:00 ,4.3,2.8,22.8,0.0,WT,1067035,1
11, 17:00:00-17:30:00 ,25.0,0.0,5.0,0.0,WT,1067035,1
11, 17:30:00-18:00:00 ,9.7,4.3,15.5,0.3,WT,1067035,1
12, 18:00:00-18:30:00 ,11.3,1.5,17.0,0.2,WT,1067035,1
12, 18:30:00-19:00:00 ,6.5,1.3,21.8,0.3,WT,1067035,1
13, 19:00:00-19:30:00 ,11.8,1.2,16.7,0.3,WT,1067035,1
13, 19:30:00-20:00:00 ,25.8,0.0,4.0,0.2,WT,1067035,1
14, 20:00:00-20:30:00 ,28.0,0.2,1.7,0.2,WT,1067035,1
14, 20:30:00-21:00:00 ,27.2,0.3,2.5,0,WT,1067035,1
15, 21:00:00-21:30:00 ,29.0,0.0,1.0,0,WT,1067035,1
15, 21:30:00-22:00:00 ,29.5,0.2,0.3,0,WT,1067035,1
16, 22:00:00-22:30:00 ,28.8,0.2,1.0,0,WT,1067035,1
16, 22:30:00-23:00:00 ,29.5,0.0,0.5,0,WT,1067035,1
17, 23:00:00-23:30:00 ,16.0,0.0,14.0,0,WT,1067035,1
17, 23:30:00-0:00:00 ,22.2,0.0,7.7,0.2,WT,1067035,1
18, 0:00:00-0:30:00 ,25.2,0.2,4.3,0.3,WT,1067035,2
18, 0:30:00-1:00:00 ,7.8,1.8,20.2,0.2,WT,1067035,2
19, 1:00:00-1:30:00 ,0.7,1.7,27.7,0,WT,1067035,2
19, 1:30:00-2:00:00 ,0.3,0.8,28.7,0.2,WT,1067035,2
20, 2:00:00-2:30:00 ,0.3,3.5,26.2,0,WT,1067035,2
20, 2:30:00-3:00:00 ,26.2,0.2,3.3,0.3,WT,1067035,2
21, 3:00:00-3:30:00 ,10.5,2.2,17.2,0.2,WT,1067035,2
21, 3:30:00-4:00:00 ,17.0,0.0,13.0,0,WT,1067035,2
22, 4:00:00-4:30:00 ,1.3,1.5,27.0,0.2,WT,1067035,2
22, 4:30:00-5:00:00 ,18.7,0.2,11.2,0,WT,1067035,2
23, 5:00:00-5:30:00 ,23.3,0.0,6.7,0,WT,1067035,2
23, 5:30:00-6:00:00 ,25.0,0.2,4.3,0.5,WT,1067035,2
0, 6:00:00-6:30:00 ,24.2,0.2,5.7,0,WT,1067035,2
0, 6:30:00-7:00:00 ,8.7,0.2,21.0,0.2,WT,1067035,2
1, 7:00:00-7:30:00 ,6.0,3.2,20.8,0,WT,1067035,2
1, 7:30:00-8:00:00 ,4.0,0.7,25.3,0,WT,1067035,2
2, 8:00:00-8:30:00 ,0.8,0.3,28.8,0,WT,1067035,2
2, 8:30:00-9:00:00 ,1.5,3.5,25.0,0,WT,1067035,2
3, 9:00:00-9:30:00 ,4.2,2.8,23.0,0,WT,1067035,2
3, 9:30:00-10:00:00 ,16.0,0.0,14.0,0,WT,1067035,2
4, 10:00:00-10:30:00 ,2.7,0.7,26.5,0.2,WT,1067035,2
4, 10:30:00-11:00:00 ,2.8,0.5,26.7,0,WT,1067035,2
5, 11:00:00-11:30:00 ,8.0,2.8,19.0,0.2,WT,1067035,2
5, 11:30:00-12:00:00 ,5.7,0.8,23.3,0.2,WT,1067035,2
6, 12:00:00-12:30:00 ,0.3,3.7,26.0,0,WT,1067035,2
6, 12:30:00-13:00:00 ,11.7,1.5,16.5,0.3,WT,1067035,2
7, 13:00:00-13:30:00 ,14.2,2.0,13.8,0,WT,1067035,2
7, 13:30:00-14:00:00 ,16.5,0.5,12.7,0.3,WT,1067035,2
8, 14:00:00-14:30:00 ,13.8,1.5,14.5,0.2,WT,1067035,2
8, 14:30:00-15:00:00 ,0.8,2.3,26.8,0,WT,1067035,2
9, 15:00:00-15:30:00 ,3.5,0.3,26.2,0,WT,1067035,2
9, 15:30:00-16:00:00 ,13.5,1.2,15.2,0.2,WT,1067035,2
10, 16:00:00-16:30:00 ,21.8,0.2,8.0,0,WT,1067035,2
10, 16:30:00-17:00:00 ,2.3,1.8,25.7,0.2,WT,1067035,2
11, 17:00:00-17:30:00 ,0.7,3.0,26.2,0.2,WT,1067035,2
11, 17:30:00-18:00:00 ,1.7,2.2,26.0,0,WT,1067035,2
12,18:00:00-18:30:00,20.2,0.2,9.3,0.3,WT,1067035,2
12,18:30:00-19:00:00,18.3,3.5,8,0.2,WT,1067035,2
13,19:00:00-19:30:00,24.0,0.3,5,0.7,WT,1067035,2
13,19:30:00-20:00:00,18.8,0.0,11.2,0.0,WT,1067035,2
14,20:00:00-20:30:00,26.5,0.2,2.8,0.5,WT,1067035,2
14,20:30:00-21:00:00,28.7,0.0,1.2,0.2,WT,1067035,2
15,21:00:00-21:30:00,29.0,0.0,0.8,0.2,WT,1067035,2
15,21:30:00-22:00:00,28.7,0.2,1.2,0.0,WT,1067035,2
16,22:00:00-22:30:00,29.5,0.0,0.5,0.0,WT,1067035,2
16,22:30:00-23:00:00,22.7,0.0,7.2,0.2,WT,1067035,2
17,23:00:00-23:30:00,7.5,0.7,21.7,0.2,WT,1067035,2
17,23:30:00-0:00:00,0.8,2.3,26.8,0.0,WT,1067035,2
18,0:00:00-0:30:00,16.7,0.7,12.7,0.0,WT,1067035,3
18,0:30:00-1:00:00,15.3,0.0,14.5,0.2,WT,1067035,3
19,1:00:00-1:30:00,12.0,1.3,16.7,0.0,WT,1067035,3
19,1:30:00-2:00:00,17.0,0.0,12.7,0.3,WT,1067035,3
20,2:00:00-2:30:00,4.8,2.2,22.8,0.2,WT,1067035,3
20,2:30:00-3:00:00,13.0,2.0,14.8,0.2,WT,1067035,3
21,3:00:00-3:30:00,17.8,0.0,12.2,0.0,WT,1067035,3
21,3:30:00-4:00:00,3.5,3.7,22.7,0.2,WT,1067035,3
22,4:00:00-4:30:00,11.0,0.7,18.3,0.0,WT,1067035,3
22,4:30:00-5:00:00,2.5,3.5,24,0.0,WT,1067035,3
23,5:00:00-5:30:00,23.8,0.2,5.7,0.3,WT,1067035,3
23,5:30:00-6:00:00,28.5,0.0,1.3,0.2,WT,1067035,3
0,6:00:00-6:30:00,28.7,0.0,1,0.3,WT,1067035,3
0,6:30:00-7:00:00,29.0,0.2,0.8,0.0,WT,1067035,3
1,7:00:00-7:30:00,14.3,0.0,15.7,0.0,WT,1067035,3
1,7:30:00-8:00:00,3.7,1.2,25.2,0.0,WT,1067035,3
2,8:00:00-8:30:00,8.7,2.3,18.8,0.2,WT,1067035,3
2,8:30:00-9:00:00,0.7,2.8,26.5,0.0,WT,1067035,3
3,9:00:00-9:30:00,11.5,0.5,18,0.0,WT,1067035,3
3,9:30:00-10:00:00,10.8,1.5,17.7,0.0,WT,1067035,3
4,10:00:00-10:30:00,11.8,1.3,16.5,0.3,WT,1067035,3
4,10:30:00-11:00:00,5.3,0.8,23.7,0.2,WT,1067035,3
5,11:00:00-11:30:00,10.5,0.2,19.2,0.2,WT,1067035,3
5,11:30:00-12:00:00,10.0,3.0,17,0.0,WT,1067035,3
6,12:00:00-12:30:00,0.0,0.8,29.2,0.0,WT,1067035,3
6,12:30:00-13:00:00,10.7,0.3,18.7,0.3,WT,1067035,3
7,13:00:00-13:30:00,4.3,1.7,23.5,0.5,WT,1067035,3
7,13:30:00-14:00:00,0.3,1.7,28,0.0,WT,1067035,3
8,14:00:00-14:30:00,0.8,2.2,26.5,0.5,WT,1067035,3
8,14:30:00-15:00:00,9.8,2.3,17.5,0.3,WT,1067035,3
9,15:00:00-15:30:00,16.5,1.3,11.7,0.5,WT,1067035,3
9,15:30:00-16:00:00,12.3,0.2,17,0.5,WT,1067035,3
10,16:00:00-16:30:00,0.3,1.7,27.8,0.2,WT,1067035,3
10,16:30:00-17:00:00,13.0,0.7,15.8,0.5,WT,1067035,3
11,17:00:00-17:30:00,0.2,1.2,28.7,0.0,WT,1067035,3
11,17:30:00-18:00:00,10.0,1.3,18.5,0.0,WT,1067035,3
12,18:00:00-18:30:00,25.5,2.0,2.2,0.3,WT,1067035,3
12,18:30:00-19:00:00,21.0,0.0,8.8,0.2,WT,1067035,3
13,19:00:00-19:30:00,2.5,0.2,27.3,0.0,WT,1067035,3
13,19:30:00-20:00:00,3.2,2.8,23.8,0.2,WT,1067035,3
14,20:00:00-20:30:00,28.2,0.0,1.7,0.2,WT,1067035,3
14,20:30:00-21:00:00,29.5,0.0,0.5,0.0,WT,1067035,3
15,21:00:00-21:30:00,29.2,0.2,0.7,0.0,WT,1067035,3
15,21:30:00-22:00:00,30.0,0.0,0,0.0,WT,1067035,3
16,22:00:00-22:30:00,4.2,0.0,25.8,0.0,WT,1067035,3
16,22:30:00-23:00:00,3.2,2.2,24.7,0.0,WT,1067035,3
17,23:00:00-23:30:00,11.0,4.5,14.3,0.2,WT,1067035,3
17,23:30:00-0:00:00,7.7,2.0,20.3,0.0,WT,1067035,3
18,0:00:00-0:30:00,3.0,2.5,24.3,0.2,WT,1067035,4
18,0:30:00-1:00:00,8.8,1.3,19.7,0.2,WT,1067035,4
19,1:00:00-1:30:00,29.2,0.0,0.7,0.2,WT,1067035,4
19,1:30:00-2:00:00,29.3,0.0,0.7,0.0,WT,1067035,4
20,2:00:00-2:30:00,8.3,0.0,21.7,0.0,WT,1067035,4
20,2:30:00-3:00:00,6.2,1.2,22.7,0.0,WT,1067035,4
21,3:00:00-3:30:00,2.7,2.5,24.3,0.5,WT,1067035,4
21,3:30:00-4:00:00,11.0,0.0,19,0.0,WT,1067035,4
22,4:00:00-4:30:00,2.0,0.7,27.3,0.0,WT,1067035,4
22,4:30:00-5:00:00,26.8,0.0,3.2,0.0,WT,1067035,4
23,5:00:00-5:30:00,11.2,0.0,18.7,0.2,WT,1067035,4
23,5:30:00-6:00:00,4.0,3.0,22.7,0.3,WT,1067035,4
0,6:00:00-6:30:00,28.5,0.0,1.2,0.3,WT,1067035,4
0,6:30:00-7:00:00,24.3,0.0,5.7,0.0,WT,1067035,4
1,7:00:00-7:30:00,0.0,1.3,28.7,0.0,WT,1067035,4
1,7:30:00-8:00:00,16.8,2.0,11,0.2,WT,1067035,4
2,8:00:00-8:30:00,4.5,0.2,25.3,0.0,WT,1067035,4
2,8:30:00-9:00:00,5.0,1.3,23.7,0.0,WT,1067035,4
3,9:00:00-9:30:00,10.7,2.2,16.8,0.3,WT,1067035,4
3,9:30:00-10:00:00,10.8,0.2,19,0.0,WT,1067035,4
4,10:00:00-10:30:00,23.7,0.2,6,0.2,WT,1067035,4
4,10:30:00-11:00:00,2.2,0.0,27.8,0.0,WT,1067035,4
5,11:00:00-11:30:00,0.5,0.7,28.8,0.0,WT,1067035,4
5,11:30:00-12:00:00,0.3,2.8,26.7,0.2,WT,1067035,4
6,12:00:00-12:30:00,18.7,0.0,11,0.3,WT,1067035,4
6,12:30:00-13:00:00,8.3,2.8,18.3,0.5,WT,1067035,4
7,13:00:00-13:30:00,10.2,0.3,19.3,0.2,WT,1067035,4
7,13:30:00-14:00:00,1.2,3.8,25,0.0,WT,1067035,4
8,14:00:00-14:30:00,6.3,1.8,21.7,0.2,WT,1067035,4
8,14:30:00-15:00:00,0.7,0.2,29,0.2,WT,1067035,4
9,15:00:00-15:30:00,16.3,2.5,10.8,0.3,WT,1067035,4
9,15:30:00-16:00:00,10.7,1.5,17.5,0.3,WT,1067035,4
10,16:00:00-16:30:00,3.3,0.5,26.2,0.0,WT,1067035,4
10,16:30:00-17:00:00,5.2,1.5,23.3,0.0,WT,1067035,4
11,17:00:00-17:30:00,9.7,0.3,19.7,0.3,WT,1067035,4
11,17:30:00-18:00:00,8.5,1.8,19.3,0.2,WT,1067035,4
12, 18:00:00-18:30:00 ,18.5,0.8,10.3,0.3,WT,1067035A,0
12, 18:30:00-19:00:00 ,26.5,0.0,3.5,0.0,WT,1067035A,0
13, 19:00:00-19:30:00 ,28.7,0.0,1.2,0.2,WT,1067035A,0
13, 19:30:00-20:00:00 ,25.3,0.0,4.5,0.2,WT,1067035A,0
14, 20:00:00-20:30:00 ,27.3,0.2,2.5,0.0,WT,1067035A,0
14, 20:30:00-21:00:00 ,14.8,0.3,14.8,0.0,WT,1067035A,0
15, 21:00:00-21:30:00 ,25.8,0.0,4.2,0.0,WT,1067035A,0
15, 21:30:00-22:00:00 ,27.3,0.0,2.0,0.7,WT,1067035A,0
16, 22:00:00-22:30:00 ,18.5,0.0,11.3,0.2,WT,1067035A,0
16, 22:30:00-23:00:00 ,2.2,3.0,24.8,0.0,WT,1067035A,0
17, 23:00:00-23:30:00 ,10.2,2.7,17.2,0.0,WT,1067035A,0
17, 23:30:00-0:00:00 ,0.0,5.5,24.5,0.0,WT,1067035A,0
18, 0:00:00-0:30:00 ,10.0,5.2,14.8,0.0,WT,1067035A,1
18, 0:30:00-1:00:00 ,26.0,0.2,3.8,0.0,WT,1067035A,1
19, 1:00:00-1:30:00 ,3.5,3.0,23.5,0.0,WT,1067035A,1
19, 1:30:00-2:00:00 ,2.7,4.2,23.2,0.0,WT,1067035A,1
20, 2:00:00-2:30:00 ,12.0,1.7,16.2,0.2,WT,1067035A,1
20, 2:30:00-3:00:00 ,27.8,0.2,2.0,0.0,WT,1067035A,1
21, 3:00:00-3:30:00 ,5.0,3.0,22.0,0.0,WT,1067035A,1
21, 3:30:00-4:00:00 ,6.8,3.0,20.2,0.0,WT,1067035A,1
22, 4:00:00-4:30:00 ,9.8,0.8,19.3,0.0,WT,1067035A,1
22, 4:30:00-5:00:00 ,0.3,7.0,22.7,0.0,WT,1067035A,1
23, 5:00:00-5:30:00 ,14.8,3.5,11.7,0.0,WT,1067035A,1
23, 5:30:00-6:00:00 ,20.7,0.0,9.3,0.0,WT,1067035A,1
0, 6:00:00-6:30:00 ,1.2,5.7,23.2,0.0,WT,1067035A,1
0, 6:30:00-7:00:00 ,15.3,1.7,13.0,0.0,WT,1067035A,1
1, 7:00:00-7:30:00 ,0.7,4.8,24.5,0.0,WT,1067035A,1
1, 7:30:00-8:00:00 ,2.0,4.5,23.5,0.0,WT,1067035A,1
2, 8:00:00-8:30:00 ,8.3,4.3,17.3,0.0,WT,1067035A,1
2, 8:30:00-9:00:00 ,19.2,0.2,10.7,0.0,WT,1067035A,1
3, 9:00:00-9:30:00 ,0.3,3.2,26.5,0.0,WT,1067035A,1
3, 9:30:00-10:00:00 ,17.3,1.2,11.5,0.0,WT,1067035A,1
4, 10:00:00-10:30:00 ,4.0,5.5,20.5,0.0,WT,1067035A,1
4, 10:30:00-11:00:00 ,0.3,8.2,21.5,0.0,WT,1067035A,1
5, 11:00:00-11:30:00 ,0.3,8.0,21.7,0.0,WT,1067035A,1
5, 11:30:00-12:00:00 ,12.7,1.2,16.0,0.2,WT,1067035A,1
6, 12:00:00-12:30:00 ,0.0,7.5,22.5,0.0,WT,1067035A,1
6, 12:30:00-13:00:00 ,0.3,11.3,18.3,0.0,WT,1067035A,1
7, 13:00:00-13:30:00 ,0.7,6.5,22.8,0.0,WT,1067035A,1
7, 13:30:00-14:00:00 ,8.7,6.8,14.5,0.0,WT,1067035A,1
8, 14:00:00-14:30:00 ,15.7,1.0,13.3,0.0,WT,1067035A,1
8, 14:30:00-15:00:00 ,0.3,10.3,19.3,0.0,WT,1067035A,1
9, 15:00:00-15:30:00 ,24.5,0.5,5.0,0.0,WT,1067035A,1
9, 15:30:00-16:00:00 ,0.8,2.3,26.8,0.0,WT,1067035A,1
10, 16:00:00-16:30:00 ,5.3,5.7,19.0,0.0,WT,1067035A,1
10, 16:30:00-17:00:00 ,25.5,0.0,4.5,0.0,WT,1067035A,1
11, 17:00:00-17:30:00 ,22.7,0.0,7.0,0.3,WT,1067035A,1
11, 17:30:00-18:00:00 ,24.0,0.0,5.8,0.0,WT,1067035A,1
12, 18:00:00-18:30:00 ,27.2,0.2,2.5,0.2,WT,1067035A,1
12, 18:30:00-19:00:00 ,25.5,0.0,4.5,0,WT,1067035A,1
13, 19:00:00-19:30:00 ,26.2,0.2,3.5,0.2,WT,1067035A,1
13, 19:30:00-20:00:00 ,26.8,0.0,3.0,0.2,WT,1067035A,1
14, 20:00:00-20:30:00 ,26.0,0.0,4.0,0,WT,1067035A,1
14, 20:30:00-21:00:00 ,26.0,0.0,4.0,0,WT,1067035A,1
15, 21:00:00-21:30:00 ,25.0,0.0,4.8,0.2,WT,1067035A,1
15, 21:30:00-22:00:00 ,5.5,1.0,23.3,0.2,WT,1067035A,1
16, 22:00:00-22:30:00 ,0.3,3.5,26.2,0,WT,1067035A,1
16, 22:30:00-23:00:00 ,18.2,0.0,11.3,0.5,WT,1067035A,1
17, 23:00:00-23:30:00 ,19.2,0.0,10.5,0.3,WT,1067035A,1
17, 23:30:00-0:00:00 ,17.5,0.3,12.2,0,WT,1067035A,1
18, 0:00:00-0:30:00 ,0.2,4.8,25.0,0,WT,1067035A,2
18, 0:30:00-1:00:00 ,5.7,4.7,19.7,0,WT,1067035A,2
19, 1:00:00-1:30:00 ,25.3,0.0,4.5,0.2,WT,1067035A,2
19, 1:30:00-2:00:00 ,19.8,0.0,10.0,0.2,WT,1067035A,2
20, 2:00:00-2:30:00 ,7.7,1.5,20.8,0,WT,1067035A,2
20, 2:30:00-3:00:00 ,15.2,1.3,13.5,0,WT,1067035A,2
21, 3:00:00-3:30:00 ,6.8,5.3,17.8,0,WT,1067035A,2
21, 3:30:00-4:00:00 ,5.5,1.8,22.7,0,WT,1067035A,2
22, 4:00:00-4:30:00 ,9.0,3.5,17.3,0.2,WT,1067035A,2
22, 4:30:00-5:00:00 ,4.5,5.8,19.7,0,WT,1067035A,2
23, 5:00:00-5:30:00 ,6.3,3.3,20.2,0.2,WT,1067035A,2
23, 5:30:00-6:00:00 ,1.2,3.8,25.0,0,WT,1067035A,2
0, 6:00:00-6:30:00 ,0.7,10.5,18.8,0,WT,1067035A,2
0, 6:30:00-7:00:00 ,0.2,4.3,25.5,0,WT,1067035A,2
1, 7:00:00-7:30:00 ,19.7,3.7,6.5,0.2,WT,1067035A,2
1, 7:30:00-8:00:00 ,25.3,0.2,4.3,0.2,WT,1067035A,2
2, 8:00:00-8:30:00 ,0.2,4.0,25.8,0,WT,1067035A,2
2, 8:30:00-9:00:00 ,0.2,5.3,24.5,0,WT,1067035A,2
3, 9:00:00-9:30:00 ,8.3,2.8,18.8,0,WT,1067035A,2
3, 9:30:00-10:00:00 ,2.2,3.7,24.2,0,WT,1067035A,2
4, 10:00:00-10:30:00 ,0.2,11.0,18.8,0,WT,1067035A,2
4, 10:30:00-11:00:00 ,0.5,11.2,18.3,0,WT,1067035A,2
5, 11:00:00-11:30:00 ,22.7,0.0,7.0,0.3,WT,1067035A,2
5, 11:30:00-12:00:00 ,4.3,3.0,22.7,0,WT,1067035A,2
6, 12:00:00-12:30:00 ,6.2,2.3,21.3,0.2,WT,1067035A,2
6, 12:30:00-13:00:00 ,2.2,6.5,21.3,0,WT,1067035A,2
7, 13:00:00-13:30:00 ,0.0,8.3,21.7,0,WT,1067035A,2
7, 13:30:00-14:00:00 ,17.5,0.3,12.0,0.2,WT,1067035A,2
8, 14:00:00-14:30:00 ,13.3,3.5,13.0,0.2,WT,1067035A,2
8, 14:30:00-15:00:00 ,2.2,3.7,24.0,0.2,WT,1067035A,2
9, 15:00:00-15:30:00 ,27.5,0.0,2.3,0.2,WT,1067035A,2
9, 15:30:00-16:00:00 ,3.2,2.7,24.2,0,WT,1067035A,2
10, 16:00:00-16:30:00 ,11.5,7.7,10.8,0,WT,1067035A,2
10, 16:30:00-17:00:00 ,6.8,6.5,16.7,0,WT,1067035A,2
11, 17:00:00-17:30:00 ,29.0,0.2,0.8,0,WT,1067035A,2
11, 17:30:00-18:00:00 ,28.8,0.0,1.0,0,WT,1067035A,2
12,18:00:00-18:30:00,30.0,0.0,0,0.0,WT,1067035A,2
12,18:30:00-19:00:00,29.5,0.0,0.5,0.0,WT,1067035A,2
13,19:00:00-19:30:00,28.5,0.0,1.3,0.2,WT,1067035A,2
13,19:30:00-20:00:00,29.7,0.0,0.3,0.0,WT,1067035A,2
14,20:00:00-20:30:00,28.3,0.0,1.2,0.5,WT,1067035A,2
14,20:30:00-21:00:00,29.3,0.0,0.7,0.0,WT,1067035A,2
15,21:00:00-21:30:00,29.8,0.0,0.2,0.0,WT,1067035A,2
15,21:30:00-22:00:00,25.3,0.0,4.2,0.5,WT,1067035A,2
16,22:00:00-22:30:00,12.8,1.5,15.3,0.3,WT,1067035A,2
16,22:30:00-23:00:00,17.8,3.2,8.8,0.2,WT,1067035A,2
17,23:00:00-23:30:00,29.3,0.0,0.7,0.0,WT,1067035A,2
17,23:30:00-0:00:00,28.8,0.0,1,0.2,WT,1067035A,2
18,0:00:00-0:30:00,8.7,2.2,19,0.2,WT,1067035A,3
18,0:30:00-1:00:00,9.2,2.3,18.5,0.0,WT,1067035A,3
19,1:00:00-1:30:00,8.7,1.0,20.3,0.0,WT,1067035A,3
19,1:30:00-2:00:00,8.7,2.5,18.7,0.2,WT,1067035A,3
20,2:00:00-2:30:00,21.7,0.0,8.2,0.2,WT,1067035A,3
20,2:30:00-3:00:00,18.5,1.7,9.7,0.2,WT,1067035A,3
21,3:00:00-3:30:00,11.2,2.3,16.5,0.0,WT,1067035A,3
21,3:30:00-4:00:00,14.7,3.7,11.5,0.2,WT,1067035A,3
22,4:00:00-4:30:00,14.8,0.5,14,0.7,WT,1067035A,3
22,4:30:00-5:00:00,0.3,5.3,24.3,0.0,WT,1067035A,3
23,5:00:00-5:30:00,25.2,1.7,3.2,0.0,WT,1067035A,3
23,5:30:00-6:00:00,9.5,1.5,18.8,0.2,WT,1067035A,3
0,6:00:00-6:30:00,0.5,6.5,23,0.0,WT,1067035A,3
0,6:30:00-7:00:00,0.0,4.5,25.5,0.0,WT,1067035A,3
1,7:00:00-7:30:00,15.0,2.0,12.8,0.2,WT,1067035A,3
1,7:30:00-8:00:00,0.2,5.3,24.5,0.0,WT,1067035A,3
2,8:00:00-8:30:00,3.2,3.0,23.7,0.2,WT,1067035A,3
2,8:30:00-9:00:00,5.8,5.8,18.3,0.0,WT,1067035A,3
3,9:00:00-9:30:00,14.3,2.5,13.2,0.0,WT,1067035A,3
3,9:30:00-10:00:00,3.3,2.7,24,0.0,WT,1067035A,3
4,10:00:00-10:30:00,0.0,3.7,26.3,0.0,WT,1067035A,3
4,10:30:00-11:00:00,0.0,5.3,24.7,0.0,WT,1067035A,3
5,11:00:00-11:30:00,0.0,7.3,22.7,0.0,WT,1067035A,3
5,11:30:00-12:00:00,21.2,3.7,4.8,0.3,WT,1067035A,3
6,12:00:00-12:30:00,3.2,3.2,23.7,0.0,WT,1067035A,3
6,12:30:00-13:00:00,4.0,8.2,17.8,0.0,WT,1067035A,3
7,13:00:00-13:30:00,13.8,2.3,13.7,0.2,WT,1067035A,3
7,13:30:00-14:00:00,0.2,3.7,26.2,0.0,WT,1067035A,3
8,14:00:00-14:30:00,0.7,6.3,23,0.0,WT,1067035A,3
8,14:30:00-15:00:00,11.8,3.3,14.7,0.2,WT,1067035A,3
9,15:00:00-15:30:00,24.7,0.2,4.8,0.3,WT,1067035A,3
9,15:30:00-16:00:00,0.7,2.7,26.7,0.0,WT,1067035A,3
10,16:00:00-16:30:00,2.7,8.5,18.8,0.0,WT,1067035A,3
10,16:30:00-17:00:00,28.7,0.0,1.3,0.0,WT,1067035A,3
11,17:00:00-17:30:00,21.3,0.2,8.3,0.2,WT,1067035A,3
11,17:30:00-18:00:00,25.2,0.7,3.5,0.5,WT,1067035A,3
12,18:00:00-18:30:00,27.2,0.0,2.5,0.3,WT,1067035A,3
12,18:30:00-19:00:00,29.3,0.0,0.7,0.0,WT,1067035A,3
13,19:00:00-19:30:00,29.2,0.0,0.8,0.0,WT,1067035A,3
13,19:30:00-20:00:00,29.0,0.0,1,0.0,WT,1067035A,3
14,20:00:00-20:30:00,30.0,0.0,0,0.0,WT,1067035A,3
14,20:30:00-21:00:00,28.8,0.0,1.2,0.0,WT,1067035A,3
15,21:00:00-21:30:00,30.0,0.0,0,0.0,WT,1067035A,3
15,21:30:00-22:00:00,26.2,0.0,3.5,0.3,WT,1067035A,3
16,22:00:00-22:30:00,6.2,1.8,21.8,0.2,WT,1067035A,3
16,22:30:00-23:00:00,28.3,0.0,1.3,0.3,WT,1067035A,3
17,23:00:00-23:30:00,26.8,0.2,2.8,0.2,WT,1067035A,3
17,23:30:00-0:00:00,13.0,0.2,16.8,0.0,WT,1067035A,3
18,0:00:00-0:30:00,9.0,2.2,18.7,0.2,WT,1067035A,4
18,0:30:00-1:00:00,17.2,3.5,9.3,0.0,WT,1067035A,4
19,1:00:00-1:30:00,26.0,0.2,3.7,0.2,WT,1067035A,4
19,1:30:00-2:00:00,26.0,0.0,3.7,0.3,WT,1067035A,4
20,2:00:00-2:30:00,0.7,4.8,24.5,0.0,WT,1067035A,4
20,2:30:00-3:00:00,15.0,2.7,12.3,0.0,WT,1067035A,4
21,3:00:00-3:30:00,12.0,1.2,16.8,0.0,WT,1067035A,4
21,3:30:00-4:00:00,13.8,1.3,14.8,0.0,WT,1067035A,4
22,4:00:00-4:30:00,8.2,5.5,16.3,0.0,WT,1067035A,4
22,4:30:00-5:00:00,3.7,5.5,20.7,0.2,WT,1067035A,4
23,5:00:00-5:30:00,27.3,0.2,2.2,0.3,WT,1067035A,4
23,5:30:00-6:00:00,3.3,3.0,23.5,0.2,WT,1067035A,4
0,6:00:00-6:30:00,0.2,2.7,27.2,0.0,WT,1067035A,4
0,6:30:00-7:00:00,0.0,9.3,20.7,0.0,WT,1067035A,4
1,7:00:00-7:30:00,26.2,0.0,3.8,0.0,WT,1067035A,4
1,7:30:00-8:00:00,4.7,2.8,22.5,0.0,WT,1067035A,4
2,8:00:00-8:30:00,9.0,1.2,19.7,0.2,WT,1067035A,4
2,8:30:00-9:00:00,1.2,8.2,20.7,0.0,WT,1067035A,4
3,9:00:00-9:30:00,0.0,5.3,24.7,0.0,WT,1067035A,4
3,9:30:00-10:00:00,0.2,4.0,25.8,0.0,WT,1067035A,4
4,10:00:00-10:30:00,17.3,4.2,8.3,0.2,WT,1067035A,4
4,10:30:00-11:00:00,9.2,3.2,17.5,0.2,WT,1067035A,4
5,11:00:00-11:30:00,0.5,6.5,23,0.0,WT,1067035A,4
5,11:30:00-12:00:00,3.2,6.2,20.5,0.2,WT,1067035A,4
